bathrooms,bedrooms,link,listing_type,location,price,purpose,size_sqm,title,source,price_per_sqm,beds_bin
5.0,4,https://www.bayut.om/en/property/details-130280783.html,Villa,"Sumail, Al Dakhiliya",47000.0,For Sale,260.0,4 Bedrooms Villa For Sale Sumail Al Dakhiliya,bayut,180.76923076923077,"(3, 4]"
2.0,3,https://www.bayut.om/en/property/details-130280465.html,Apartment,"The Wave (Almouj), Muscat",135000.0,For Sale,138.0,3 Bedroom Apartment For Sale The Wave Almouj Muscat,bayut,978.2608695652174,"(2, 3]"
3.0,3,https://www.bayut.om/en/property/details-130236522.html,Chalet,"Suwaiq, Al Batinah",85000.0,For Sale,10000.0,3 Bedroom Chalet For Sale Suwaiq Al Batinah,bayut,8.5,"(2, 3]"
3.0,2,https://www.bayut.om/en/property/details-130258519.html,Apartment,"Muscat Hills, Muscat",112000.0,For Sale,138.0,2 Bedroom Apartment For Sale in Muscat Hills Muscat,bayut,811.5942028985507,"(1, 2]"
6.0,5,https://www.bayut.om/en/property/details-130248320.html,Villa,"Al Maabilah, Muscat",174650.0,For Sale,249.0,5 Bedrooms Villa For Sale in Al Maabilah Muscat,bayut,701.4056224899598,"(4, 6]"
3.0,2,https://www.bayut.om/en/property/details-130256806.html,Apartment,"Muscat Hills, Muscat",90675.0,For Sale,108.0,2 Bedrooms Apartment for Sale in Muscat Hills Muscat,bayut,839.5833333333334,"(1, 2]"
2.0,1,https://www.bayut.om/en/property/details-130251643.html,Apartment,"Muscat Hills, Muscat",65000.0,For Sale,85.0,1 Bedroom Apartment For Sale in Muscat Hills Muscat,bayut,764.7058823529412,"(0, 1]"
8.0,7,https://www.bayut.om/en/property/details-130252189.html,Villa,"Ansab, Muscat",165000.0,For Sale,300.0,7 Bedroom Villa For Sale in Ansab Muscat,bayut,550.0,"(6, 15]"
2.0,1,https://www.bayut.om/en/property/details-130248309.html,Apartment,"Yiti, Muscat",96122.0,For Sale,68.0,1 Bedroom Apartment For Sale in Yiti Muscat,bayut,1413.5588235294117,"(0, 1]"
3.0,2,https://www.bayut.om/en/property/details-130248269.html,Apartment,"Ghala, Muscat",45000.0,For Sale,99.0,2 Bedrooms Apartment For Sale in Ghala Muscat,bayut,454.54545454545456,"(1, 2]"
3.0,2,https://www.bayut.om/en/property/details-130248334.html,Apartment,"Qurum, Muscat",298082.0,For Sale,132.0,2 Bedroom Apartment For Sale Qurum Muscat,bayut,2258.1969696969695,"(1, 2]"
2.0,2,https://www.bayut.om/en/property/details-130248426.html,Villa,"Al Sifah, Muscat",190000.0,For Sale,818.0,2 Bedrooms Villa For Sale Al Sifah Muscat,bayut,232.27383863080684,"(1, 2]"
4.0,3,https://www.bayut.om/en/property/details-130248296.html,Apartment,"Salalah, Dhofar",125000.0,For Sale,111.0,3 Bedroom Apartment For Sale Salalah Dhofar,bayut,1126.126126126126,"(2, 3]"
3.0,4,https://www.bayut.om/en/property/details-130266625.html,Villa,"Muscat - Other, Muscat",350000.0,For Sale,460.0,4 Bedroom Villa For Sale in Muscat Other,bayut,760.8695652173913,"(3, 4]"
2.0,2,https://www.bayut.om/en/property/details-130212745.html,Villa,"Salalah, Dhofar",160000.0,For Sale,131.0,2 Bedroom Villa For Sale in Salalah Dhofar,bayut,1221.3740458015268,"(1, 2]"
10.0,10,https://www.bayut.om/en/property/details-130220012.html,Villa,"Al Buraimi, Al Buraimi",1000000.0,For Sale,1500.0,10 Bedrooms Villa For Sale in Al Buraimi,bayut,666.6666666666666,"(6, 15]"
2.0,1,https://www.bayut.om/en/property/details-130261787.html,Apartment,"The Wave (Almouj), Muscat",94000.0,For Sale,107.0,1 Bedroom Apartment For Sale The Wave Almouj Muscat,bayut,878.5046728971963,"(0, 1]"
5.0,6,https://www.bayut.om/en/property/details-130257296.html,Villa,"Al Maabilah, Muscat",88000.0,For Sale,781.0,6 Bedrooms Villa For Sale in Al Maabilah Muscat,bayut,112.67605633802818,"(4, 6]"
2.0,1,https://www.bayut.om/en/property/details-130258598.html,Apartment,"Muscat Hills, Muscat",63000.0,For Sale,76.0,1 Bedroom Apartment For Sale in Muscat Hills Muscat,bayut,828.9473684210526,"(0, 1]"
5.0,4,https://www.bayut.om/en/property/details-130249736.html,Villa,"Al Khoud, Muscat",235000.0,For Sale,417.0,4 Bedrooms Villa For Sale Al Khoud Muscat,bayut,563.5491606714628,"(3, 4]"
2.0,1,https://www.bayut.om/en/property/details-130247612.html,Apartment,"Muscat Hills, Muscat",63000.0,For Sale,95.0,1 Bedroom Apartment For Sale in Muscat Hills Muscat,bayut,663.1578947368421,"(0, 1]"
5.0,5,https://www.bayut.om/en/property/details-130291228.html,Villa,"Sultan Haitham City, Muscat",178000.0,For Sale,249.0,5 Bedrooms Villa For Sale Sultan Haitham City Muscat,bayut,714.8594377510041,"(4, 6]"
2.0,2,https://www.bayut.om/en/property/details-130258665.html,Residential Land,"Thumrait, Dhofar",12300.0,For Sale,586.0,Residential Land For Sale Thumrait Dhofar,bayut,20.98976109215017,"(1, 2]"
3.0,2,https://www.bayut.om/en/property/details-130258541.html,Apartment,"Muscat Hills, Muscat",112000.0,For Sale,138.0,2 Bedrooms Apartment For Sale Muscat Hills Muscat,bayut,811.5942028985507,"(1, 2]"
2.0,2,https://www.bayut.om/en/property/details-130291171.html,Residential Land,"Ibra, Al Sharqiya",6200.0,For Sale,600.0,Residential Land For Sale in Ibra Al Sharqiya,bayut,10.333333333333334,"(1, 2]"
3.0,3,https://www.bayut.om/en/property/details-130282204.html,Apartment,"Bosher, Muscat",54000.0,For Sale,116.0,3 Bedrooms Apartment For Sale Bosher Muscat,bayut,465.51724137931035,"(2, 3]"
2.0,2,https://www.bayut.om/en/property/details-130252214.html,Villa,"Salalah, Dhofar",90000.0,For Sale,120.0,2 Bedroom Villa For Sale in Salalah Dhofar,bayut,750.0,"(1, 2]"
3.0,3,https://www.bayut.om/en/property/details-130324655.html,Villa,"Al Amarat, Muscat",39000.0,For Sale,423.0,3 Bedrooms Villa For Sale Al Amarat Muscat,bayut,92.19858156028369,"(2, 3]"
2.0,1,https://www.bayut.om/en/property/details-130258609.html,Apartment,"Muscat Hills, Muscat",63000.0,For Sale,76.0,1 Bedroom Apartment For Sale Muscat Hills Muscat,bayut,828.9473684210526,"(0, 1]"
2.0,1,https://www.bayut.om/en/property/details-130257547.html,Apartment,"Muscat Hills, Muscat",85000.0,For Sale,95.0,1 Bedroom Apartment For Sale in Muscat Hills Muscat,bayut,894.7368421052631,"(0, 1]"
2.0,2,https://www.bayut.om/en/property/details-130304342.html,Villa,"Bosher, Muscat",27000.0,For Sale,75.0,2 Bedrooms Villa For Sale Bosher Muscat,bayut,360.0,"(1, 2]"
4.0,3,https://www.bayut.om/en/property/details-130300884.html,Villa,"Yiti, Muscat",238891.0,For Sale,253.0,3 Bedrooms Villa For Sale Yiti Muscat,bayut,944.2332015810276,"(2, 3]"
6.0,5,https://www.bayut.om/en/property/details-130260558.html,Villa,"The Wave (Almouj), Muscat",578000.0,For Sale,455.0,5 Bedrooms Villa For Sale The Wave Almouj Muscat,bayut,1270.3296703296703,"(4, 6]"
6.0,4,https://www.bayut.om/en/property/details-130245541.html,Villa,"Sultan Haitham City, Muscat",340000.0,For Sale,388.0,4 Bedroom Villa For Sale in Sultan Haitham City Muscat,bayut,876.2886597938144,"(3, 4]"
2.0,2,https://www.bayut.om/en/property/details-130239450.html,Apartment,"The Wave (Almouj), Muscat",160000.0,For Sale,200.0,2 Bedroom Apartment For Sale in The Wave Almouj Muscat,bayut,800.0,"(1, 2]"
8.0,5,https://www.bayut.om/en/property/details-130254904.html,Villa,"Nizwa, Al Dakhiliya",82000.0,For Sale,430.0,5 Bedrooms Villa For Sale Nizwa Al Dakhiliya,bayut,190.69767441860466,"(4, 6]"
2.0,2,https://www.bayut.om/en/property/details-130258167.html,Residential Land,"Ibra, Al Sharqiya",9500.0,For Sale,680.0,Residential Land For Sale in Ibra Al Sharqiya,bayut,13.970588235294118,"(1, 2]"
3.0,2,https://www.bayut.om/en/property/details-130269682.html,Apartment,"Muscat Hills, Muscat",80000.0,For Sale,129.0,2 Bedrooms Apartment For Sale in Muscat Hills Muscat,bayut,620.1550387596899,"(1, 2]"
6.0,4,https://www.bayut.om/en/property/details-130256709.html,Apartment,"Al Seeb, Muscat",222240.0,For Sale,339.0,4 Bedroom Apartment For Sale Al Seeb Muscat,bayut,655.5752212389381,"(3, 4]"
5.0,5,https://www.bayut.om/en/property/details-130249697.html,Villa,"Al Amarat, Muscat",75000.0,For Sale,200.0,5 Bedrooms Villa For Sale Al Amarat Muscat,bayut,375.0,"(4, 6]"
2.0,1,https://www.bayut.om/en/property/details-130257245.html,Apartment,"Muscat Hills, Muscat",60684.0,For Sale,78.0,1 Bedroom Apartment For Sale in Muscat Hills Muscat,bayut,778.0,"(0, 1]"
2.0,1,https://www.bayut.om/en/property/details-130258653.html,Apartment,"Muscat Hills, Muscat",64890.0,For Sale,76.0,1 Bedroom Apartment For Sale in Muscat Hills Muscat,bayut,853.8157894736842,"(0, 1]"
1.0,1,https://www.bayut.om/en/property/details-130261710.html,Apartment,"The Wave (Almouj), Muscat",103000.0,For Sale,91.0,1 Bedroom Apartment For Sale in The Wave Almouj Muscat,bayut,1131.868131868132,"(0, 1]"
4.0,4,https://www.bayut.om/en/property/details-130303283.html,Apartment,"Bosher, Muscat",51000.0,For Sale,114.0,4 Bedrooms Apartment For Sale Bosher Muscat,bayut,447.36842105263156,"(3, 4]"
6.0,4,https://www.bayut.om/en/property/details-130252763.html,Villa,"Sultan Haitham City, Muscat",340000.0,For Sale,388.0,4 Bedrooms Villa For Sale in Sultan Haitham City Muscat,bayut,876.2886597938144,"(3, 4]"
6.0,4,https://www.bayut.om/en/property/details-130204798.html,Villa,"Barka, Al Batinah",59000.0,For Sale,300.0,4 Bedrooms Villa For Sale Barka Al Batinah,bayut,196.66666666666666,"(3, 4]"
5.0,4,https://www.bayut.om/en/property/details-130291194.html,Villa,"Sultan Haitham City, Muscat",349549.0,For Sale,388.0,4 Bedrooms Villa For Sale in Sultan Haitham City Muscat,bayut,900.8994845360825,"(3, 4]"
4.0,3,https://www.bayut.om/en/property/details-130239033.html,Villa,"Barka, Al Batinah",100000.0,For Sale,600.0,3 Bedroom Villa For Sale in Barka Al Batinah,bayut,166.66666666666666,"(2, 3]"
2.0,1,https://www.bayut.om/en/property/details-130232836.html,Apartment,"The Wave (Almouj), Muscat",110000.0,For Sale,95.0,1 Bedroom Apartment For Sale in The Wave Almouj Muscat,bayut,1157.8947368421052,"(0, 1]"
5.0,4,https://www.bayut.om/en/property/details-130238200.html,Chalet,"Barka, Al Batinah",220000.0,For Sale,1214.0,4 Bedroom Chalet For Sale in Barka Al Batinah,bayut,181.2191103789127,"(3, 4]"
3.0,4,https://www.bayut.om/en/property/details-130283635.html,Villa,"Al Maabilah, Muscat",65000.0,For Sale,600.0,1 Bedroom Villa For Sale in Al Maabilah Muscat,bayut,108.33333333333333,"(3, 4]"
6.0,7,https://www.bayut.om/en/property/details-130300973.html,Villa,"Al Maabilah, Muscat",90000.0,For Sale,300.0,7 Bedrooms Villa For Sale Al Maabilah Muscat,bayut,300.0,"(6, 15]"
3.0,2,https://www.bayut.om/en/property/details-130258325.html,Villa,"Salalah, Dhofar",200000.0,For Sale,141.0,2 Bedroom Villa For Sale Salalah Dhofar,bayut,1418.4397163120568,"(1, 2]"
4.0,3,https://www.bayut.om/en/property/details-130258343.html,Villa,"Salalah, Dhofar",256540.0,For Sale,181.0,3 Bedroom Villa For Sale in Salalah Dhofar,bayut,1417.3480662983425,"(2, 3]"
2.0,2,https://www.bayut.om/en/property/details-130215103.html,Apartment,"Al Sifah, Muscat",82000.0,For Sale,110.0,2 Bedrooms Apartment For Sale Al Sifah Muscat,bayut,745.4545454545455,"(1, 2]"
3.0,2,https://www.bayut.om/en/property/details-130212202.html,Apartment,"Muscat Hills, Muscat",95000.0,For Sale,142.0,2 Bedroom Apartment For Sale in Muscat Hills Muscat,bayut,669.0140845070423,"(1, 2]"
2.0,2,https://www.bayut.om/en/property/details-130212687.html,Apartment,"The Wave (Almouj), Muscat",180000.0,For Sale,133.0,2 Bedrooms Apartment For Sale in The Wave Almouj Muscat,bayut,1353.3834586466166,"(1, 2]"
2.0,1,https://www.bayut.om/en/property/details-130240676.html,Villa,"Salalah, Dhofar",104525.0,For Sale,79.0,1 Bedroom Villa For Sale in Salalah Dhofar,bayut,1323.1012658227849,"(0, 1]"
5.0,4,https://www.bayut.om/en/property/details-130188563.html,Villa,"Al Seeb, Muscat",65000.0,For Sale,600.0,4 Bedrooms Villa For Sale Al Seeb Muscat,bayut,108.33333333333333,"(3, 4]"
2.0,2,https://www.bayut.om/en/property/details-130313194.html,Residential Land,"Salalah, Dhofar",16000.0,For Sale,600.0,Residential Land For Sale in Salalah Dhofar,bayut,26.666666666666668,"(1, 2]"
6.0,5,https://www.bayut.om/en/property/details-130213877.html,Villa,"Madinat As Sultan Qaboos, Muscat",419000.0,For Sale,720.0,5 Bedrooms Villa For Sale in Madinat As Sultan Qaboos Muscat,bayut,581.9444444444445,"(4, 6]"
2.0,2,https://www.bayut.om/en/property/details-130230197.html,Apartment,"Al Maabilah, Muscat",20900.0,For Sale,84.0,2 Bedroom Apartment For Sale Al Maabilah Muscat,bayut,248.8095238095238,"(1, 2]"
2.0,1,https://www.bayut.om/en/property/details-130245097.html,Apartment,"The Wave (Almouj), Muscat",77000.0,For Sale,107.0,1 Bedroom Apartment For Sale in The Wave Almouj Muscat,bayut,719.626168224299,"(0, 1]"
2.0,1,https://www.bayut.om/en/property/details-130230633.html,Apartment,"Ghala, Muscat",45700.0,For Sale,91.0,1 Bedroom Apartment For Sale Ghala Muscat,bayut,502.1978021978022,"(0, 1]"
7.0,5,https://www.bayut.om/en/property/details-130225332.html,Villa,"Al Sifah, Muscat",1400000.0,For Sale,2242.0,5 Bedrooms Villa For Sale Al Sifah Muscat,bayut,624.442462087422,"(4, 6]"
2.0,2,https://www.bayut.om/en/property/details-130222373.html,Apartment,"Al Hail, Muscat",57000.0,For Sale,84.0,2 Bedrooms Apartment For Sale Al Hail Muscat,bayut,678.5714285714286,"(1, 2]"
4.0,3,https://www.bayut.om/en/property/details-130293688.html,Residential Land,"Bosher, Muscat",340000.0,For Sale,1500.0,Residential Land For Sale in Bosher Muscat,bayut,226.66666666666666,"(2, 3]"
3.0,3,https://www.bayut.om/en/property/details-130197815.html,Chalet,"Al Sifah, Muscat",220000.0,For Sale,177.0,3 Bedrooms Chalet For Sale Al Sifah Muscat,bayut,1242.9378531073446,"(2, 3]"
2.0,2,https://www.bayut.om/en/property/details-130197475.html,Apartment,"The Wave (Almouj), Muscat",225000.0,For Sale,157.0,2 Bedrooms Apartment For Sale Muscat The Wave Almouj,bayut,1433.1210191082803,"(1, 2]"
4.0,4,https://www.bayut.om/en/property/details-130190097.html,Villa,"Barka, Al Batinah",37000.0,For Sale,180.0,2 Bedrooms Villa For Sale in Barka Al Batinah,bayut,205.55555555555554,"(3, 4]"
2.0,1,https://www.bayut.om/en/property/details-130191703.html,Apartment,"Qurum, Muscat",172082.0,For Sale,73.0,1 Bedroom Apartment For Sale Qurum Muscat,bayut,2357.2876712328766,"(0, 1]"
2.0,1,https://www.bayut.om/en/property/details-130186495.html,Apartment,"The Wave (Almouj), Muscat",140000.0,For Sale,114.0,1 Bedroom Apartment For Sale in The Wave Almouj Muscat,bayut,1228.0701754385964,"(0, 1]"
2.0,2,https://www.bayut.om/en/property/details-130188400.html,Apartment,"Salalah, Dhofar",85000.0,For Sale,120.0,2 Bedrooms Apartment For Sale Salalah Dhofar,bayut,708.3333333333334,"(1, 2]"
3.0,3,https://www.bayut.om/en/property/details-130184606.html,Apartment,"Al Mawaleh, Muscat",130000.0,For Sale,566.0,3 Bedrooms Apartment For Sale in Al Mawaleh Muscat,bayut,229.68197879858658,"(2, 3]"
2.0,1,https://www.bayut.om/en/property/details-130184299.html,Apartment,"Salalah, Dhofar",95000.0,For Sale,76.0,1 Bedroom Apartment For Sale in Salalah Dhofar,bayut,1250.0,"(0, 1]"
2.0,1,https://www.bayut.om/en/property/details-130231178.html,Apartment,"The Wave (Almouj), Muscat",110000.0,For Sale,107.0,1 Bedroom Apartment For Sale in The Wave Almouj Muscat,bayut,1028.03738317757,"(0, 1]"
3.0,3,https://www.bayut.om/en/property/details-130266933.html,Apartment,"Salalah, Dhofar",35000.0,For Sale,150.0,3 Bedrooms Apartment For Sale Salalah Dhofar,bayut,233.33333333333334,"(2, 3]"
4.0,4,https://www.bayut.om/en/property/details-130201294.html,Villa,"Al Maabilah, Muscat",76000.0,For Sale,345.0,4 Bedroom Villa For Sale Al Maabilah Muscat,bayut,220.28985507246378,"(3, 4]"
3.0,2,https://www.bayut.om/en/property/details-130190819.html,Apartment,"Al Maabilah, Muscat",70850.0,For Sale,109.0,2 Bedroom Apartment For Sale Al Maabilah Muscat,bayut,650.0,"(1, 2]"
2.0,1,https://www.bayut.om/en/property/details-130256591.html,Apartment,"Al Seeb, Muscat",68032.0,For Sale,96.0,1 Bedroom Apartment For Sale in Al Seeb Muscat,bayut,708.6666666666666,"(0, 1]"
6.0,5,https://www.bayut.om/en/property/details-130228099.html,Villa,"Al Sifah, Muscat",980000.0,For Sale,2300.0,5 Bedroom Villa For Sale in Al Sifah Muscat,bayut,426.0869565217391,"(4, 6]"
1.0,1,https://www.bayut.om/en/property/details-130228163.html,Apartment,"Al Sifah, Muscat",60000.0,For Sale,59.0,1 Bedroom Apartment For Sale Al Sifah Muscat,bayut,1016.9491525423729,"(0, 1]"
4.0,4,https://www.bayut.om/en/property/details-130208352.html,Villa,"Qantab, Muscat",413968.0,For Sale,422.0,4 Bedroom Villa For Sale in Qantab Muscat,bayut,980.9668246445498,"(3, 4]"
2.0,2,https://www.bayut.om/en/property/details-130191806.html,Apartment,"The Wave (Almouj), Muscat",140000.0,For Sale,140.0,2 Bedrooms Apartment For Sale in The Wave Almouj Muscat,bayut,1000.0,"(1, 2]"
2.0,2,https://www.bayut.om/en/property/details-130183526.html,Villa,"The Wave (Almouj), Muscat",185000.0,For Sale,128.0,2 Bedroom Villa For Sale in The Wave Almouj Muscat,bayut,1445.3125,"(1, 2]"
2.0,1,https://www.bayut.om/en/property/details-130274895.html,Apartment,"Sultan Haitham City, Muscat",58500.0,For Sale,70.0,1 Bedroom Apartment For Sale Sultan Haitham City Muscat,bayut,835.7142857142857,"(0, 1]"
3.0,3,https://www.bayut.om/en/property/details-130208402.html,Villa,"Al Sifah, Muscat",250000.0,For Sale,153.0,3 Bedrooms Villa For Sale Al Sifah Muscat,bayut,1633.986928104575,"(2, 3]"
4.0,2,https://www.bayut.om/en/property/details-130204744.html,Apartment,"The Wave (Almouj), Muscat",255000.0,For Sale,157.0,2 Bedrooms Apartment For Sale Muscat,bayut,1624.2038216560509,"(1, 2]"
5.0,4,https://www.bayut.om/en/property/details-130206036.html,Villa,"The Wave (Almouj), Muscat",225000.0,For Sale,176.0,4 Bedrooms Villa For Sale in The Wave Almouj Muscat,bayut,1278.409090909091,"(3, 4]"
2.0,2,https://www.bayut.om/en/property/details-130206002.html,Apartment,"Muscat Hills, Muscat",85000.0,For Sale,120.0,2 Bedrooms Apartment For Sale Muscat Hills Muscat,bayut,708.3333333333334,"(1, 2]"
5.0,4,https://www.bayut.om/en/property/details-130195059.html,Villa,"Misfah, Muscat",95000.0,For Sale,215.0,4 Bedrooms Villa For Sale Misfah Muscat,bayut,441.86046511627904,"(3, 4]"
1.0,1,https://www.bayut.om/en/property/details-130183195.html,Apartment,"Al Maabilah, Muscat",46150.0,For Sale,71.0,1 Bedroom Apartment For Sale Al Maabilah Muscat,bayut,650.0,"(0, 1]"
6.0,4,https://www.bayut.om/en/property/details-130191902.html,Apartment,"Muscat - Other, Muscat",923409.0,For Sale,424.0,4 Bedroom Apartment For Sale in Muscat Other,bayut,2177.8514150943397,"(3, 4]"
5.0,3,https://www.bayut.om/en/property/details-130257865.html,Apartment,"Qantab, Muscat",288115.0,For Sale,361.0,3 Bedrooms Apartment For Sale Qantab Muscat,bayut,798.1024930747923,"(2, 3]"
8.0,6,https://www.bayut.om/en/property/details-130222828.html,Villa,"Suwaiq, Al Batinah",1100000.0,For Sale,15430.0,6 Bedrooms Villa For Sale in Suwaiq Al Batinah,bayut,71.28969539857421,"(4, 6]"
2.0,1,https://www.bayut.om/en/property/details-130258255.html,Villa,"Salalah, Dhofar",79000.0,For Sale,69.0,1 Bedroom Villa For Sale Salalah Dhofar,bayut,1144.927536231884,"(0, 1]"
3.0,2,https://www.bayut.om/en/property/details-130258316.html,Villa,"Salalah, Dhofar",140000.0,For Sale,110.0,2 Bedroom Villa For Sale in Salalah Dhofar,bayut,1272.7272727272727,"(1, 2]"
6.0,7,https://www.bayut.om/en/property/details-130239954.html,Villa,"Al Seeb, Muscat",98000.0,For Sale,425.0,7 Bedroom Villa For Sale in Al Seeb Muscat,bayut,230.58823529411765,"(6, 15]"
1.0,2,https://www.bayut.om/en/property/details-130239300.html,Chalet,"Barka, Al Batinah",51000.0,For Sale,600.0,2 Bedroom Chalet For Sale in Barka Al Batinah,bayut,85.0,"(1, 2]"
1.0,1,https://www.bayut.om/en/property/details-130261539.html,Apartment,"Muscat Hills, Muscat",63000.0,For Sale,78.0,1 Bedroom Apartment For Sale Muscat Hills Muscat,bayut,807.6923076923077,"(0, 1]"
2.0,1,https://www.bayut.om/en/property/details-130258418.html,Apartment,"The Wave (Almouj), Muscat",125000.0,For Sale,110.0,1 Bedroom Apartment For Sale in The Wave Almouj Muscat,bayut,1136.3636363636363,"(0, 1]"
2.0,2,https://www.bayut.om/en/property/details-130200300.html,Apartment,"Darsait, Muscat",29000.0,For Sale,90.0,2 Bedroom Apartment For Sale in Darsait Muscat,bayut,322.22222222222223,"(1, 2]"
1.0,1,https://www.bayut.om/en/property/details-130197862.html,Apartment,"Al Sifah, Muscat",61000.0,For Sale,64.0,1 Bedroom Apartment For Sale in Al Sifah Muscat,bayut,953.125,"(0, 1]"
1.0,1,https://www.bayut.om/en/property/details-130187754.html,Apartment,"Salalah, Dhofar",50000.0,For Sale,55.0,1 Bedroom Apartment For Sale in Salalah Dhofar,bayut,909.0909090909091,"(0, 1]"
1.0,1,https://www.bayut.om/en/property/details-130222717.html,Apartment,"The Wave (Almouj), Muscat",100000.0,For Sale,107.0,1 Bedroom Apartment For Sale The Wave Almouj Muscat,bayut,934.5794392523364,"(0, 1]"
